DocID,TF-IDF,Okapi TF,BM25,Laplace,Jelinek-Mercer,Label
141-67,0,0,0,-222.76770855008218,-222.76770855008218,0
084-22,0,0,0,-232.89351348417682,-232.89351348417682,0
149-35,0,0,0,-172.13868387960895,-172.13868387960895,0
101-24,0,0,0,-232.89351348417682,-232.89351348417682,0
086-74,0,0,0,-222.76770855008218,-222.76770855008218,0
301-52,0,0,0,-212.64190361598753,-212.64190361598753,0
335-54,0,0,0,-151.88707401141966,-151.88707401141966,0
148-33,0,0,0,-283.52253815464996,-283.52253815464996,0
175-34,0,0,0,-243.01931841827147,-243.01931841827147,0
146-98,0,0,0,-172.13868387960895,-172.13868387960895,0
206-25,0,0,0,-394.90639242969075,-394.90639242969075,0
274-73,0,0,0,-70.8806345386625,-70.8806345386625,0
295-11,0,0,0,-60.75482960456786,-60.75482960456786,0
274-82,0,0,0,-70.8806345386625,-70.8806345386625,0
026-97,0,0,0,-101.25804934094644,-101.25804934094644,0
219-13,0,0,0,-151.88707401141966,-151.88707401141966,0
301-99,0,0,0,-212.64190361598753,-212.64190361598753,0
053-1,0,0,0,-101.25804934094644,-101.25804934094644,0
339-33,0,0,0,-263.27092828646073,-263.27092828646073,0
190-0,0,0,0,-172.13868387960895,-172.13868387960895,0
023-30,0,0,0,-131.63546414323037,-131.63546414323037,0
257-76,0,0,0,-303.7741480228392,-303.7741480228392,0
110-14,0,0,0,-121.50965920913573,-121.50965920913573,0
052-99,0,0,0,-162.0128789455143,-162.0128789455143,0
143-33,0,0,0,-101.25804934094644,-101.25804934094644,0
100-69,0,0,0,-121.50965920913573,-121.50965920913573,0
275-53,0,0,0,-222.76770855008218,-222.76770855008218,0
182-37,0,0,0,-384.78058749559614,-384.78058749559614,0
012-67,0,0,0,-324.02575789102843,-324.02575789102843,0
103-5,0,0,0,-313.8999529569338,-313.8999529569338,0
094-32,0,0,0,-222.76770855008218,-222.76770855008218,0
150-44,0,0,0,-212.64190361598753,-212.64190361598753,0
321-55,0,0,0,-232.89351348417682,-232.89351348417682,0
106-77,0,0,0,-162.0128789455143,-162.0128789455143,0
026-3,0,0,0,-101.25804934094644,-101.25804934094644,0
123-70,0,0,0,-182.2644888137036,-182.2644888137036,0
348-57,0,0,0,-141.761269077325,-141.761269077325,0
167-17,0,0,0,-445.53541710016384,-445.53541710016384,0
217-71,0,0,0,-151.88707401141966,-151.88707401141966,0
303-64,0,0,0,-141.761269077325,-141.761269077325,0
215-37,0,0,0,-182.2644888137036,-182.2644888137036,0
224-14,0,0,0,-162.0128789455143,-162.0128789455143,0
138-3,0,0,0,-81.00643947275715,-81.00643947275715,0
266-34,0,0,0,-91.1322444068518,-91.1322444068518,0
111-79,0,0,0,-81.00643947275715,-81.00643947275715,0
052-55,0,0,0,-162.0128789455143,-162.0128789455143,0
356-28,0,0,0,-101.25804934094644,-101.25804934094644,0
085-82,0,0,0,-222.76770855008218,-222.76770855008218,0
349-53,0,0,0,-141.761269077325,-141.761269077325,0
082-40,0,0,0,-141.761269077325,-141.761269077325,0
175-67,0,0,0,-243.01931841827147,-243.01931841827147,0
079-80,0,0,0,-141.761269077325,-141.761269077325,0
149-51,0,0,0,-172.13868387960895,-172.13868387960895,0
327-28,0,0,0,-334.15156282512305,-334.15156282512305,0
301-0,0,0,0,-212.64190361598753,-212.64190361598753,0
317-17,0,0,0,-131.63546414323037,-131.63546414323037,0
213-1,0,0,0,-131.63546414323037,-131.63546414323037,0
110-46,0,0,0,-121.50965920913573,-121.50965920913573,0
094-7,0,0,0,-222.76770855008218,-222.76770855008218,0
253-33,0,0,0,-212.64190361598753,-212.64190361598753,0
332-28,0,0,0,-243.01931841827147,-243.01931841827147,0
104-13,0,0,0,-111.38385427504109,-111.38385427504109,0
112-4,0,0,0,-60.75482960456786,-60.75482960456786,0
293-18,0,0,0,-293.6483430887446,-293.6483430887446,0
142-26,0,0,0,-151.88707401141966,-151.88707401141966,0
013-40,0,0,0,-182.2644888137036,-182.2644888137036,0
161-54,0,0,0,-182.2644888137036,-182.2644888137036,0
107-46,0,0,0,-243.01931841827147,-243.01931841827147,0
133-29,0,0,0,-202.51609868189288,-202.51609868189288,0
233-57,0,0,0,-91.1322444068518,-91.1322444068518,0
040-68,0,0,0,-243.01931841827147,-243.01931841827147,0
285-32,0,0,0,-111.38385427504109,-111.38385427504109,0
013-56,0,0,0,-182.2644888137036,-182.2644888137036,0
093-13,0,0,0,-263.27092828646073,-263.27092828646073,0
041-53,0,0,0,-101.25804934094644,-101.25804934094644,0
266-28,0,0,0,-91.1322444068518,-91.1322444068518,0
314-83,0,0,0,-172.13868387960895,-172.13868387960895,0
150-88,0,0,0,-212.64190361598753,-212.64190361598753,0
295-31,0,0,0,-60.75482960456786,-60.75482960456786,0
245-67,0,0,0,-303.7741480228392,-303.7741480228392,0
225-82,0,0,0,-182.2644888137036,-182.2644888137036,0
004-70,0,0,0,-131.63546414323037,-131.63546414323037,0
023-4,0,0,0,-131.63546414323037,-131.63546414323037,0
164-42,0,0,0,-232.89351348417682,-232.89351348417682,0
079-62,0,0,0,-141.761269077325,-141.761269077325,0
086-39,0,0,0,-222.76770855008218,-222.76770855008218,0
013-16,0,0,0,-182.2644888137036,-182.2644888137036,0
338-52,0,0,0,-172.13868387960895,-172.13868387960895,0
200-73,0,0,0,-192.39029374779824,-192.39029374779824,0
335-84,0,0,0,-151.88707401141966,-151.88707401141966,0
340-4,0,0,0,-192.39029374779824,-192.39029374779824,0
316-50,0,0,0,-70.8806345386625,-70.8806345386625,0
102-82,0,0,0,-162.0128789455143,-162.0128789455143,0
253-35,0,0,0,-212.64190361598753,-212.64190361598753,0
053-0,0,0,0,-101.25804934094644,-101.25804934094644,0
015-77,0,0,0,-81.00643947275715,-81.00643947275715,0
233-91,0,0,0,-91.1322444068518,-91.1322444068518,0
033-82,0,0,0,-131.63546414323037,-131.63546414323037,0
085-25,0,0,0,-222.76770855008218,-222.76770855008218,0
233-94,0,0,0,-91.1322444068518,-91.1322444068518,0
087-29,0,0,0,-192.39029374779824,-192.39029374779824,0
215-97,0,0,0,-182.2644888137036,-182.2644888137036,0
356-34,0,0,0,-101.25804934094644,-101.25804934094644,0
168-30,0,0,0,-202.51609868189288,-202.51609868189288,0
230-59,0,0,0,-81.00643947275715,-81.00643947275715,0
053-2,0,0,0,-101.25804934094644,-101.25804934094644,0
321-34,0,0,0,-232.89351348417682,-232.89351348417682,0
116-26,0,0,0,-243.01931841827147,-243.01931841827147,0
051-32,0,0,0,-222.76770855008218,-222.76770855008218,0
099-29,0,0,0,-263.27092828646073,-263.27092828646073,0
163-36,0,0,0,-162.0128789455143,-162.0128789455143,0
181-62,0,0,0,-172.13868387960895,-172.13868387960895,0
202-39,0,0,0,-50.629024670473214,-50.629024670473214,0
173-42,0,0,0,-243.01931841827147,-243.01931841827147,0
206-52,0,0,0,-394.90639242969075,-394.90639242969075,0
245-55,0,0,0,-303.7741480228392,-303.7741480228392,0
365-24,0,0,0,-162.0128789455143,-162.0128789455143,0
215-62,0,0,0,-182.2644888137036,-182.2644888137036,0
183-30,0,0,0,-81.00643947275715,-81.00643947275715,0
098-53,0,0,0,-151.88707401141966,-151.88707401141966,0
332-52,0,0,0,-243.01931841827147,-243.01931841827147,0
223-62,0,0,0,-151.88707401141966,-151.88707401141966,0
040-88,0,0,0,-243.01931841827147,-243.01931841827147,0
352-73,0,0,0,-202.51609868189288,-202.51609868189288,0
339-73,0,0,0,-263.27092828646073,-263.27092828646073,0
196-23,0,0,0,-212.64190361598753,-212.64190361598753,0
292-35,0,0,0,-222.76770855008218,-222.76770855008218,0
031-99,0,0,0,-172.13868387960895,-172.13868387960895,0
272-49,0,0,0,-415.15800229788,-415.15800229788,0
114-30,0,0,0,-253.1451233523661,-253.1451233523661,0
029-8,0,0,0,-50.629024670473214,-50.629024670473214,0
059-7,0,0,0,-111.38385427504109,-111.38385427504109,0
002-53,0,0,0,-141.761269077325,-141.761269077325,0
102-62,0,0,0,-162.0128789455143,-162.0128789455143,0
058-55,0,0,0,-232.89351348417682,-232.89351348417682,0
196-79,0,0,0,-212.64190361598753,-212.64190361598753,0
058-59,0,0,0,-232.89351348417682,-232.89351348417682,0
150-40,0,0,0,-212.64190361598753,-212.64190361598753,0
216-85,0,0,0,-182.2644888137036,-182.2644888137036,0
231-92,0,0,0,-111.38385427504109,-111.38385427504109,0
267-81,0,0,0,-131.63546414323037,-131.63546414323037,0
032-2,0,0,0,-222.76770855008218,-222.76770855008218,0
139-65,0,0,0,-81.00643947275715,-81.00643947275715,0
161-59,0,0,0,-182.2644888137036,-182.2644888137036,0
086-11,0,0,0,-222.76770855008218,-222.76770855008218,0
106-2,0,0,0,-162.0128789455143,-162.0128789455143,0
269-69,0,0,0,-121.50965920913573,-121.50965920913573,0
138-26,0,0,0,-81.00643947275715,-81.00643947275715,0
219-80,0,0,0,-151.88707401141966,-151.88707401141966,0
068-81,0,0,0,-91.1322444068518,-91.1322444068518,0
110-16,0,0,0,-121.50965920913573,-121.50965920913573,0
245-28,0,0,0,-303.7741480228392,-303.7741480228392,0
327-47,0,0,0,-334.15156282512305,-334.15156282512305,0
002-21,0,0,0,-141.761269077325,-141.761269077325,0
160-56,0,0,0,-50.629024670473214,-50.629024670473214,0
155-59,0,0,0,-172.13868387960895,-172.13868387960895,0
098-89,0,0,0,-151.88707401141966,-151.88707401141966,0
062-66,0,0,0,-141.761269077325,-141.761269077325,0
111-0,0,0,0,-81.00643947275715,-81.00643947275715,0
163-20,0,0,0,-162.0128789455143,-162.0128789455143,0
216-49,0,0,0,-182.2644888137036,-182.2644888137036,0
219-86,0,0,0,-151.88707401141966,-151.88707401141966,0
041-72,0,0,0,-101.25804934094644,-101.25804934094644,0
084-14,0,0,0,-232.89351348417682,-232.89351348417682,0
156-24,0,0,0,-50.629024670473214,-50.629024670473214,0
285-83,0,0,0,-111.38385427504109,-111.38385427504109,0
349-52,0,0,0,-141.761269077325,-141.761269077325,0
119-52,0,0,0,-243.01931841827147,-243.01931841827147,0
058-40,0,0,0,-232.89351348417682,-232.89351348417682,0
062-97,0,0,0,-141.761269077325,-141.761269077325,0
252-31,0,0,0,-172.13868387960895,-172.13868387960895,0
303-49,0,0,0,-141.761269077325,-141.761269077325,0
296-99,0,0,0,-70.8806345386625,-70.8806345386625,0
154-93,0,0,0,-222.76770855008218,-222.76770855008218,0
215-8,0,0,0,-182.2644888137036,-182.2644888137036,0
353-42,0,0,0,-151.88707401141966,-151.88707401141966,0
056-26,0,0,0,-243.01931841827147,-243.01931841827147,0
202-0,0,0,0,-50.629024670473214,-50.629024670473214,0
204-84,0,0,0,-111.38385427504109,-111.38385427504109,0
268-71,0,0,0,-141.761269077325,-141.761269077325,0
291-26,0,0,0,-202.51609868189288,-202.51609868189288,0
339-63,0,0,0,-263.27092828646073,-263.27092828646073,0
257-91,0,0,0,-303.7741480228392,-303.7741480228392,0
123-50,0,0,0,-182.2644888137036,-182.2644888137036,0
056-2,0,0,0,-243.01931841827147,-243.01931841827147,0
225-68,0,0,0,-182.2644888137036,-182.2644888137036,0
155-85,0,0,0,-172.13868387960895,-172.13868387960895,0
171-99,0,0,0,-182.2644888137036,-182.2644888137036,0
218-77,0,0,0,-101.25804934094644,-101.25804934094644,0
151803-1778,0.0,0.0,0.0,0,0,0
353-11,0,0,0,-151.88707401141966,-151.88707401141966,0
122-17,0,0,0,-172.13868387960895,-172.13868387960895,0
212-56,0,0,0,-141.761269077325,-141.761269077325,0
012-32,0,0,0,-324.02575789102843,-324.02575789102843,0
027-1,0,0,0,-60.75482960456786,-60.75482960456786,0
081-6,0,0,0,-141.761269077325,-141.761269077325,0
163-57,0,0,0,-162.0128789455143,-162.0128789455143,0
165-57,0,0,0,-141.761269077325,-141.761269077325,0
105-49,0,0,0,-283.52253815464996,-283.52253815464996,0
268-52,0,0,0,-141.761269077325,-141.761269077325,0
224-5,0,0,0,-162.0128789455143,-162.0128789455143,0
210-39,0,0,0,-101.25804934094644,-101.25804934094644,0
123-68,0,0,0,-182.2644888137036,-182.2644888137036,0
298-60,0,0,0,-263.27092828646073,-263.27092828646073,0
071-34,0,0,0,-162.0128789455143,-162.0128789455143,0
253-76,0,0,0,-212.64190361598753,-212.64190361598753,0
176-54,0,0,0,-162.0128789455143,-162.0128789455143,0
137-89,0,0,0,-212.64190361598753,-212.64190361598753,0
148-78,0,0,0,-283.52253815464996,-283.52253815464996,0
010-69,0,0,0,-141.761269077325,-141.761269077325,0
032-49,0,0,0,-222.76770855008218,-222.76770855008218,0
259-49,0,0,0,-243.01931841827147,-243.01931841827147,0
277-67,0,0,0,-141.761269077325,-141.761269077325,0
285-10,0,0,0,-111.38385427504109,-111.38385427504109,0
209-81,0,0,0,-232.89351348417682,-232.89351348417682,0
203-33,0,0,0,-222.76770855008218,-222.76770855008218,0
032-42,0,0,0,-222.76770855008218,-222.76770855008218,0
169-65,0,0,0,-202.51609868189288,-202.51609868189288,0
119-20,0,0,0,-243.01931841827147,-243.01931841827147,0
128-58,0,0,0,-253.1451233523661,-253.1451233523661,0
133-43,0,0,0,-202.51609868189288,-202.51609868189288,0
189-40,0,0,0,-131.63546414323037,-131.63546414323037,0
163-61,0,0,0,-162.0128789455143,-162.0128789455143,0
306-30,0,0,0,-182.2644888137036,-182.2644888137036,0
356-24,0,0,0,-101.25804934094644,-101.25804934094644,0
140-67,0,0,0,-354.4031726933123,-354.4031726933123,0
152-20,0,0,0,-91.1322444068518,-91.1322444068518,0
109-18,0,0,0,-172.13868387960895,-172.13868387960895,0
147-68,0,0,0,-222.76770855008218,-222.76770855008218,0
217-51,0,0,0,-151.88707401141966,-151.88707401141966,0
266-72,0,0,0,-91.1322444068518,-91.1322444068518,0
208-59,0,0,0,-172.13868387960895,-172.13868387960895,0
170-88,0,0,0,-243.01931841827147,-243.01931841827147,0
001-45,0,0,0,-151.88707401141966,-151.88707401141966,0
157-91,0,0,0,-263.27092828646073,-263.27092828646073,0
126-58,0,0,0,-162.0128789455143,-162.0128789455143,0
190-28,0,0,0,-172.13868387960895,-172.13868387960895,0
202-77,0,0,0,-50.629024670473214,-50.629024670473214,0
084-49,0,0,0,-232.89351348417682,-232.89351348417682,0
095-75,0,0,0,-192.39029374779824,-192.39029374779824,0
059-59,0,0,0,-111.38385427504109,-111.38385427504109,0
130-33,0,0,0,-121.50965920913573,-121.50965920913573,0
339-53,0,0,0,-263.27092828646073,-263.27092828646073,0
200-99,0,0,0,-192.39029374779824,-192.39029374779824,0
273-4,0,0,0,-101.25804934094644,-101.25804934094644,0
204-9,0,0,0,-111.38385427504109,-111.38385427504109,0
234-17,0,0,0,-212.64190361598753,-212.64190361598753,0
035-95,0,0,0,-222.76770855008218,-222.76770855008218,0
164-57,0,0,0,-232.89351348417682,-232.89351348417682,0
253-27,0,0,0,-212.64190361598753,-212.64190361598753,0
027-36,0,0,0,-60.75482960456786,-60.75482960456786,0
296-41,0,0,0,-70.8806345386625,-70.8806345386625,0
004-11,0,0,0,-131.63546414323037,-131.63546414323037,0
257-74,0,0,0,-303.7741480228392,-303.7741480228392,0
356-90,0,0,0,-101.25804934094644,-101.25804934094644,0
027-59,0,0,0,-60.75482960456786,-60.75482960456786,0
274-60,0,0,0,-70.8806345386625,-70.8806345386625,0
253-26,0,0,0,-212.64190361598753,-212.64190361598753,0
294-17,0,0,0,-182.2644888137036,-182.2644888137036,0
012-74,0,0,0,-324.02575789102843,-324.02575789102843,0
288-16,0,0,0,-202.51609868189288,-202.51609868189288,0
143-68,0,0,0,-101.25804934094644,-101.25804934094644,0
190-15,0,0,0,-172.13868387960895,-172.13868387960895,0
348-64,0,0,0,-141.761269077325,-141.761269077325,0
277-64,0,0,0,-141.761269077325,-141.761269077325,0
148-13,0,0,0,-283.52253815464996,-283.52253815464996,0
254-80,0,0,0,-263.27092828646073,-263.27092828646073,0
147-91,0,0,0,-222.76770855008218,-222.76770855008218,0
002-34,0,0,0,-141.761269077325,-141.761269077325,0
352-70,0,0,0,-202.51609868189288,-202.51609868189288,0
009-54,0,0,0,-101.25804934094644,-101.25804934094644,0
148-90,0,0,0,-283.52253815464996,-283.52253815464996,0
035-92,0,0,0,-222.76770855008218,-222.76770855008218,0
223-56,0,0,0,-151.88707401141966,-151.88707401141966,0
232-88,0,0,0,-243.01931841827147,-243.01931841827147,0
015-67,0,0,0,-81.00643947275715,-81.00643947275715,0
181-25,0,0,0,-172.13868387960895,-172.13868387960895,0
151802-3380,0.0,0.0,0.0,0,0,0
223-77,0,0,0,-151.88707401141966,-151.88707401141966,0
109-53,0,0,0,-172.13868387960895,-172.13868387960895,0
316-29,0,0,0,-70.8806345386625,-70.8806345386625,0
349-39,0,0,0,-141.761269077325,-141.761269077325,0
206-0,0,0,0,-394.90639242969075,-394.90639242969075,0
245-11,0,0,0,-303.7741480228392,-303.7741480228392,0
052-76,0,0,0,-162.0128789455143,-162.0128789455143,0
233-54,0,0,0,-91.1322444068518,-91.1322444068518,0
283-63,0,0,0,-70.8806345386625,-70.8806345386625,0
154-1,0,0,0,-222.76770855008218,-222.76770855008218,0
142-84,0,0,0,-151.88707401141966,-151.88707401141966,0
130-5,0,0,0,-121.50965920913573,-121.50965920913573,0
081-23,0,0,0,-141.761269077325,-141.761269077325,0
061-62,0,0,0,-121.50965920913573,-121.50965920913573,0
335-11,0,0,0,-151.88707401141966,-151.88707401141966,0
230-15,0,0,0,-81.00643947275715,-81.00643947275715,0
293-94,0,0,0,-293.6483430887446,-293.6483430887446,0
067-62,0,0,0,-121.50965920913573,-121.50965920913573,0
254-37,0,0,0,-263.27092828646073,-263.27092828646073,0
054-18,0,0,0,-192.39029374779824,-192.39029374779824,0
001-17,0,0,0,-151.88707401141966,-151.88707401141966,0
218-33,0,0,0,-101.25804934094644,-101.25804934094644,0
094-72,0,0,0,-222.76770855008218,-222.76770855008218,0
114-49,0,0,0,-253.1451233523661,-253.1451233523661,0
101-3,0,0,0,-232.89351348417682,-232.89351348417682,0
164-24,0,0,0,-232.89351348417682,-232.89351348417682,0
277-42,0,0,0,-141.761269077325,-141.761269077325,0
292-16,0,0,0,-222.76770855008218,-222.76770855008218,0
160-41,0,0,0,-50.629024670473214,-50.629024670473214,0
121-82,0,0,0,-151.88707401141966,-151.88707401141966,0
317-47,0,0,0,-131.63546414323037,-131.63546414323037,0
029-64,0,0,0,-50.629024670473214,-50.629024670473214,0
039-97,0,0,0,-162.0128789455143,-162.0128789455143,0
187-17,0,0,0,-212.64190361598753,-212.64190361598753,0
151802-18197,0.0,0.0,0.0,0,0,0
275-0,0,0,0,-222.76770855008218,-222.76770855008218,0
253-57,0,0,0,-212.64190361598753,-212.64190361598753,0
149-41,0,0,0,-172.13868387960895,-172.13868387960895,0
122-89,0,0,0,-172.13868387960895,-172.13868387960895,0
225-54,0,0,0,-182.2644888137036,-182.2644888137036,0
049-84,0,0,0,-141.761269077325,-141.761269077325,0
032-92,0,0,0,-222.76770855008218,-222.76770855008218,0
251-44,0,0,0,-151.88707401141966,-151.88707401141966,0
081-15,0,0,0,-141.761269077325,-141.761269077325,0
110-59,0,0,0,-121.50965920913573,-121.50965920913573,0
241-92,0,0,0,-334.15156282512305,-334.15156282512305,0
333-84,0,0,0,-151.88707401141966,-151.88707401141966,0
177-1,0,0,0,-192.39029374779824,-192.39029374779824,0
335-91,0,0,0,-151.88707401141966,-151.88707401141966,0
347-9,0,0,0,-162.0128789455143,-162.0128789455143,0
253-40,0,0,0,-212.64190361598753,-212.64190361598753,0
151803-6885,0.0,0.0,0.0,0,0,0
231-26,0,0,0,-111.38385427504109,-111.38385427504109,0
140-48,0,0,0,-354.4031726933123,-354.4031726933123,0
169-2,0,0,0,-202.51609868189288,-202.51609868189288,0
264-23,0,0,0,-151.88707401141966,-151.88707401141966,0
266-54,0,0,0,-91.1322444068518,-91.1322444068518,0
033-4,0,0,0,-131.63546414323037,-131.63546414323037,0
223-35,0,0,0,-151.88707401141966,-151.88707401141966,0
151803-1092,0.0,0.0,0.0,0,0,0
247-1,0,0,0,-222.76770855008218,-222.76770855008218,0
274-80,0,0,0,-70.8806345386625,-70.8806345386625,0
214-87,0,0,0,-334.15156282512305,-334.15156282512305,0
112-86,0,0,0,-60.75482960456786,-60.75482960456786,0
171-85,0,0,0,-182.2644888137036,-182.2644888137036,0
339-79,0,0,0,-263.27092828646073,-263.27092828646073,0
130-87,0,0,0,-121.50965920913573,-121.50965920913573,0
154-62,0,0,0,-222.76770855008218,-222.76770855008218,0
254-29,0,0,0,-263.27092828646073,-263.27092828646073,0
106-13,0,0,0,-162.0128789455143,-162.0128789455143,0
268-98,0,0,0,-141.761269077325,-141.761269077325,0
010-61,0,0,0,-141.761269077325,-141.761269077325,0
082-18,0,0,0,-141.761269077325,-141.761269077325,0
114-21,0,0,0,-253.1451233523661,-253.1451233523661,0
181-98,0,0,0,-172.13868387960895,-172.13868387960895,0
217-16,0,0,0,-151.88707401141966,-151.88707401141966,0
142-7,0,0,0,-151.88707401141966,-151.88707401141966,0
008-38,0,0,0,-283.52253815464996,-283.52253815464996,0
169-96,0,0,0,-202.51609868189288,-202.51609868189288,0
234-86,0,0,0,-212.64190361598753,-212.64190361598753,0
301-61,0,0,0,-212.64190361598753,-212.64190361598753,0
004-6,0,0,0,-131.63546414323037,-131.63546414323037,0
269-11,0,0,0,-121.50965920913573,-121.50965920913573,0
018-4,0,0,0,-162.0128789455143,-162.0128789455143,0
056-58,0,0,0,-243.01931841827147,-243.01931841827147,0
146-57,0,0,0,-172.13868387960895,-172.13868387960895,0
250-89,0,0,0,-101.25804934094644,-101.25804934094644,0
208-15,0,0,0,-172.13868387960895,-172.13868387960895,0
148-52,0,0,0,-283.52253815464996,-283.52253815464996,0
040-82,0,0,0,-243.01931841827147,-243.01931841827147,0
257-20,0,0,0,-303.7741480228392,-303.7741480228392,0
150-25,0,0,0,-212.64190361598753,-212.64190361598753,0
033-18,0,0,0,-131.63546414323037,-131.63546414323037,0
